,time,variable_type,component,subcomponent,value
0,56.52555513381958,inventory_allocations,CA,CA1,16
1,56.52555513381958,inventory_allocations,CA,CA2,13
2,56.52555513381958,inventory_allocations,CA,CA3,5
3,56.52555513381958,inventory_allocations,CA,CA4,15
4,56.52555513381958,inventory_allocations,CA,CA5,7
5,56.52555513381958,inventory_allocations,CA,CA6,16
6,56.52555513381958,inventory_allocations,CA,CA7,11
7,56.52555513381958,inventory_allocations,CA,CA8,16
8,56.52555513381958,inventory_allocations,CB,CB1,12
9,56.52555513381958,inventory_allocations,CB,CB2,65
10,56.52555513381958,inventory_allocations,CB,CB3,23
11,56.52555513381958,inventory_allocations,CC,CC1,3
12,56.52555513381958,inventory_allocations,CC,CC2,23
13,56.52555513381958,inventory_allocations,CC,CC3,8
14,56.52555513381958,inventory_allocations,CC,CC4,16
15,56.52555513381958,inventory_allocations,CC,CC5,11
16,56.52555513381958,inventory_allocations,CC,CC6,21
17,56.52555513381958,inventory_allocations,CC,CC7,18
18,56.52555513381958,inventory_allocations,CD,CD1,6
19,56.52555513381958,inventory_allocations,CD,CD2,17
20,56.52555513381958,inventory_allocations,CD,CD3,39
21,56.52555513381958,inventory_allocations,CD,CD4,1
22,56.52555513381958,inventory_allocations,CD,CD5,23
23,56.52555513381958,inventory_allocations,CD,CD6,14
24,56.52555513381958,inventory_allocations,CE,CE1,1
25,56.52555513381958,inventory_allocations,CE,CE2,5
26,56.52555513381958,inventory_allocations,CE,CE3,12
27,56.52555513381958,inventory_allocations,CE,CE4,3
28,56.52555513381958,inventory_allocations,CE,CE5,1
29,56.52555513381958,inventory_allocations,CE,CE6,19
30,56.52555513381958,inventory_allocations,CE,CE7,13
31,56.52555513381958,inventory_allocations,CE,CE8,20
32,56.52555513381958,inventory_allocations,CE,CE9,26
33,56.52555513381958,reorder_points,CA,CA1,15
34,56.52555513381958,reorder_points,CA,CA2,12
35,56.52555513381958,reorder_points,CA,CA3,4
36,56.52555513381958,reorder_points,CA,CA4,14
37,56.52555513381958,reorder_points,CA,CA5,6
38,56.52555513381958,reorder_points,CA,CA6,15
39,56.52555513381958,reorder_points,CA,CA7,9
40,56.52555513381958,reorder_points,CA,CA8,15
41,56.52555513381958,reorder_points,CB,CB1,11
42,56.52555513381958,reorder_points,CB,CB2,64
43,56.52555513381958,reorder_points,CB,CB3,22
44,56.52555513381958,reorder_points,CC,CC1,2
45,56.52555513381958,reorder_points,CC,CC2,22
46,56.52555513381958,reorder_points,CC,CC3,7
47,56.52555513381958,reorder_points,CC,CC4,15
48,56.52555513381958,reorder_points,CC,CC5,10
49,56.52555513381958,reorder_points,CC,CC6,20
50,56.52555513381958,reorder_points,CC,CC7,17
51,56.52555513381958,reorder_points,CD,CD1,5
52,56.52555513381958,reorder_points,CD,CD2,16
53,56.52555513381958,reorder_points,CD,CD3,38
54,56.52555513381958,reorder_points,CD,CD4,0
55,56.52555513381958,reorder_points,CD,CD5,22
56,56.52555513381958,reorder_points,CD,CD6,13
57,56.52555513381958,reorder_points,CE,CE1,0
58,56.52555513381958,reorder_points,CE,CE2,4
59,56.52555513381958,reorder_points,CE,CE3,11
60,56.52555513381958,reorder_points,CE,CE4,2
61,56.52555513381958,reorder_points,CE,CE5,0
62,56.52555513381958,reorder_points,CE,CE6,18
63,56.52555513381958,reorder_points,CE,CE7,12
64,56.52555513381958,reorder_points,CE,CE8,19
65,56.52555513381958,reorder_points,CE,CE9,25
66,146.353191614151,inventory_allocations,CA,CA1,16
67,146.353191614151,inventory_allocations,CA,CA2,13
68,146.353191614151,inventory_allocations,CA,CA3,5
69,146.353191614151,inventory_allocations,CA,CA4,15
70,146.353191614151,inventory_allocations,CA,CA5,7
71,146.353191614151,inventory_allocations,CA,CA6,16
72,146.353191614151,inventory_allocations,CA,CA7,11
73,146.353191614151,inventory_allocations,CA,CA8,16
74,146.353191614151,inventory_allocations,CB,CB1,12
75,146.353191614151,inventory_allocations,CB,CB2,65
76,146.353191614151,inventory_allocations,CB,CB3,23
77,146.353191614151,inventory_allocations,CC,CC1,3
78,146.353191614151,inventory_allocations,CC,CC2,23
79,146.353191614151,inventory_allocations,CC,CC3,8
80,146.353191614151,inventory_allocations,CC,CC4,16
81,146.353191614151,inventory_allocations,CC,CC5,11
82,146.353191614151,inventory_allocations,CC,CC6,21
83,146.353191614151,inventory_allocations,CC,CC7,18
84,146.353191614151,inventory_allocations,CD,CD1,6
85,146.353191614151,inventory_allocations,CD,CD2,17
86,146.353191614151,inventory_allocations,CD,CD3,39
87,146.353191614151,inventory_allocations,CD,CD4,1
88,146.353191614151,inventory_allocations,CD,CD5,23
89,146.353191614151,inventory_allocations,CD,CD6,14
90,146.353191614151,inventory_allocations,CE,CE1,1
91,146.353191614151,inventory_allocations,CE,CE2,5
92,146.353191614151,inventory_allocations,CE,CE3,12
93,146.353191614151,inventory_allocations,CE,CE4,3
94,146.353191614151,inventory_allocations,CE,CE5,1
95,146.353191614151,inventory_allocations,CE,CE6,19
96,146.353191614151,inventory_allocations,CE,CE7,13
97,146.353191614151,inventory_allocations,CE,CE8,20
98,146.353191614151,inventory_allocations,CE,CE9,26
99,146.353191614151,reorder_points,CA,CA1,15
100,146.353191614151,reorder_points,CA,CA2,12
101,146.353191614151,reorder_points,CA,CA3,4
102,146.353191614151,reorder_points,CA,CA4,14
103,146.353191614151,reorder_points,CA,CA5,6
104,146.353191614151,reorder_points,CA,CA6,15
105,146.353191614151,reorder_points,CA,CA7,9
106,146.353191614151,reorder_points,CA,CA8,15
107,146.353191614151,reorder_points,CB,CB1,11
108,146.353191614151,reorder_points,CB,CB2,64
109,146.353191614151,reorder_points,CB,CB3,22
110,146.353191614151,reorder_points,CC,CC1,2
111,146.353191614151,reorder_points,CC,CC2,22
112,146.353191614151,reorder_points,CC,CC3,7
113,146.353191614151,reorder_points,CC,CC4,15
114,146.353191614151,reorder_points,CC,CC5,10
115,146.353191614151,reorder_points,CC,CC6,19
116,146.353191614151,reorder_points,CC,CC7,17
117,146.353191614151,reorder_points,CD,CD1,5
118,146.353191614151,reorder_points,CD,CD2,16
119,146.353191614151,reorder_points,CD,CD3,38
120,146.353191614151,reorder_points,CD,CD4,0
121,146.353191614151,reorder_points,CD,CD5,22
122,146.353191614151,reorder_points,CD,CD6,13
123,146.353191614151,reorder_points,CE,CE1,0
124,146.353191614151,reorder_points,CE,CE2,4
125,146.353191614151,reorder_points,CE,CE3,11
126,146.353191614151,reorder_points,CE,CE4,2
127,146.353191614151,reorder_points,CE,CE5,0
128,146.353191614151,reorder_points,CE,CE6,18
129,146.353191614151,reorder_points,CE,CE7,12
130,146.353191614151,reorder_points,CE,CE8,19
131,146.353191614151,reorder_points,CE,CE9,25
132,177.24172139167786,inventory_allocations,CA,CA1,16
133,177.24172139167786,inventory_allocations,CA,CA2,13
134,177.24172139167786,inventory_allocations,CA,CA3,5
135,177.24172139167786,inventory_allocations,CA,CA4,15
136,177.24172139167786,inventory_allocations,CA,CA5,7
137,177.24172139167786,inventory_allocations,CA,CA6,16
138,177.24172139167786,inventory_allocations,CA,CA7,11
139,177.24172139167786,inventory_allocations,CA,CA8,16
140,177.24172139167786,inventory_allocations,CB,CB1,12
141,177.24172139167786,inventory_allocations,CB,CB2,65
142,177.24172139167786,inventory_allocations,CB,CB3,23
143,177.24172139167786,inventory_allocations,CC,CC1,3
144,177.24172139167786,inventory_allocations,CC,CC2,23
145,177.24172139167786,inventory_allocations,CC,CC3,8
146,177.24172139167786,inventory_allocations,CC,CC4,16
147,177.24172139167786,inventory_allocations,CC,CC5,11
148,177.24172139167786,inventory_allocations,CC,CC6,21
149,177.24172139167786,inventory_allocations,CC,CC7,18
150,177.24172139167786,inventory_allocations,CD,CD1,6
151,177.24172139167786,inventory_allocations,CD,CD2,17
152,177.24172139167786,inventory_allocations,CD,CD3,39
153,177.24172139167786,inventory_allocations,CD,CD4,1
154,177.24172139167786,inventory_allocations,CD,CD5,23
155,177.24172139167786,inventory_allocations,CD,CD6,14
156,177.24172139167786,inventory_allocations,CE,CE1,1
157,177.24172139167786,inventory_allocations,CE,CE2,5
158,177.24172139167786,inventory_allocations,CE,CE3,12
159,177.24172139167786,inventory_allocations,CE,CE4,3
160,177.24172139167786,inventory_allocations,CE,CE5,1
161,177.24172139167786,inventory_allocations,CE,CE6,19
162,177.24172139167786,inventory_allocations,CE,CE7,13
163,177.24172139167786,inventory_allocations,CE,CE8,20
164,177.24172139167786,inventory_allocations,CE,CE9,26
165,177.24172139167786,reorder_points,CA,CA1,15
166,177.24172139167786,reorder_points,CA,CA2,11
167,177.24172139167786,reorder_points,CA,CA3,4
168,177.24172139167786,reorder_points,CA,CA4,14
169,177.24172139167786,reorder_points,CA,CA5,6
170,177.24172139167786,reorder_points,CA,CA6,15
171,177.24172139167786,reorder_points,CA,CA7,9
172,177.24172139167786,reorder_points,CA,CA8,15
173,177.24172139167786,reorder_points,CB,CB1,11
174,177.24172139167786,reorder_points,CB,CB2,64
175,177.24172139167786,reorder_points,CB,CB3,22
176,177.24172139167786,reorder_points,CC,CC1,2
177,177.24172139167786,reorder_points,CC,CC2,22
178,177.24172139167786,reorder_points,CC,CC3,7
179,177.24172139167786,reorder_points,CC,CC4,15
180,177.24172139167786,reorder_points,CC,CC5,10
181,177.24172139167786,reorder_points,CC,CC6,19
182,177.24172139167786,reorder_points,CC,CC7,17
183,177.24172139167786,reorder_points,CD,CD1,5
184,177.24172139167786,reorder_points,CD,CD2,16
185,177.24172139167786,reorder_points,CD,CD3,38
186,177.24172139167786,reorder_points,CD,CD4,0
187,177.24172139167786,reorder_points,CD,CD5,22
188,177.24172139167786,reorder_points,CD,CD6,13
189,177.24172139167786,reorder_points,CE,CE1,0
190,177.24172139167786,reorder_points,CE,CE2,4
191,177.24172139167786,reorder_points,CE,CE3,11
192,177.24172139167786,reorder_points,CE,CE4,2
193,177.24172139167786,reorder_points,CE,CE5,0
194,177.24172139167786,reorder_points,CE,CE6,18
195,177.24172139167786,reorder_points,CE,CE7,12
196,177.24172139167786,reorder_points,CE,CE8,19
197,177.24172139167786,reorder_points,CE,CE9,25
198,198.52207398414612,inventory_allocations,CA,CA1,16
199,198.52207398414612,inventory_allocations,CA,CA2,13
200,198.52207398414612,inventory_allocations,CA,CA3,5
201,198.52207398414612,inventory_allocations,CA,CA4,15
202,198.52207398414612,inventory_allocations,CA,CA5,7
203,198.52207398414612,inventory_allocations,CA,CA6,16
204,198.52207398414612,inventory_allocations,CA,CA7,11
205,198.52207398414612,inventory_allocations,CA,CA8,16
206,198.52207398414612,inventory_allocations,CB,CB1,12
207,198.52207398414612,inventory_allocations,CB,CB2,65
208,198.52207398414612,inventory_allocations,CB,CB3,23
209,198.52207398414612,inventory_allocations,CC,CC1,3
210,198.52207398414612,inventory_allocations,CC,CC2,23
211,198.52207398414612,inventory_allocations,CC,CC3,8
212,198.52207398414612,inventory_allocations,CC,CC4,16
213,198.52207398414612,inventory_allocations,CC,CC5,11
214,198.52207398414612,inventory_allocations,CC,CC6,21
215,198.52207398414612,inventory_allocations,CC,CC7,18
216,198.52207398414612,inventory_allocations,CD,CD1,6
217,198.52207398414612,inventory_allocations,CD,CD2,17
218,198.52207398414612,inventory_allocations,CD,CD3,39
219,198.52207398414612,inventory_allocations,CD,CD4,1
220,198.52207398414612,inventory_allocations,CD,CD5,23
221,198.52207398414612,inventory_allocations,CD,CD6,14
222,198.52207398414612,inventory_allocations,CE,CE1,1
223,198.52207398414612,inventory_allocations,CE,CE2,5
224,198.52207398414612,inventory_allocations,CE,CE3,12
225,198.52207398414612,inventory_allocations,CE,CE4,3
226,198.52207398414612,inventory_allocations,CE,CE5,1
227,198.52207398414612,inventory_allocations,CE,CE6,19
228,198.52207398414612,inventory_allocations,CE,CE7,13
229,198.52207398414612,inventory_allocations,CE,CE8,20
230,198.52207398414612,inventory_allocations,CE,CE9,26
231,198.52207398414612,reorder_points,CA,CA1,15
232,198.52207398414612,reorder_points,CA,CA2,11
233,198.52207398414612,reorder_points,CA,CA3,4
234,198.52207398414612,reorder_points,CA,CA4,14
235,198.52207398414612,reorder_points,CA,CA5,6
236,198.52207398414612,reorder_points,CA,CA6,15
237,198.52207398414612,reorder_points,CA,CA7,9
238,198.52207398414612,reorder_points,CA,CA8,15
239,198.52207398414612,reorder_points,CB,CB1,11
240,198.52207398414612,reorder_points,CB,CB2,64
241,198.52207398414612,reorder_points,CB,CB3,22
242,198.52207398414612,reorder_points,CC,CC1,2
243,198.52207398414612,reorder_points,CC,CC2,21
244,198.52207398414612,reorder_points,CC,CC3,7
245,198.52207398414612,reorder_points,CC,CC4,15
246,198.52207398414612,reorder_points,CC,CC5,10
247,198.52207398414612,reorder_points,CC,CC6,19
248,198.52207398414612,reorder_points,CC,CC7,17
249,198.52207398414612,reorder_points,CD,CD1,5
250,198.52207398414612,reorder_points,CD,CD2,16
251,198.52207398414612,reorder_points,CD,CD3,38
252,198.52207398414612,reorder_points,CD,CD4,0
253,198.52207398414612,reorder_points,CD,CD5,22
254,198.52207398414612,reorder_points,CD,CD6,13
255,198.52207398414612,reorder_points,CE,CE1,0
256,198.52207398414612,reorder_points,CE,CE2,4
257,198.52207398414612,reorder_points,CE,CE3,11
258,198.52207398414612,reorder_points,CE,CE4,2
259,198.52207398414612,reorder_points,CE,CE5,0
260,198.52207398414612,reorder_points,CE,CE6,18
261,198.52207398414612,reorder_points,CE,CE7,12
262,198.52207398414612,reorder_points,CE,CE8,19
263,198.52207398414612,reorder_points,CE,CE9,25
264,219.969340801239,inventory_allocations,CA,CA1,16
265,219.969340801239,inventory_allocations,CA,CA2,13
266,219.969340801239,inventory_allocations,CA,CA3,5
267,219.969340801239,inventory_allocations,CA,CA4,15
268,219.969340801239,inventory_allocations,CA,CA5,7
269,219.969340801239,inventory_allocations,CA,CA6,16
270,219.969340801239,inventory_allocations,CA,CA7,11
271,219.969340801239,inventory_allocations,CA,CA8,16
272,219.969340801239,inventory_allocations,CB,CB1,12
273,219.969340801239,inventory_allocations,CB,CB2,65
274,219.969340801239,inventory_allocations,CB,CB3,23
275,219.969340801239,inventory_allocations,CC,CC1,3
276,219.969340801239,inventory_allocations,CC,CC2,23
277,219.969340801239,inventory_allocations,CC,CC3,8
278,219.969340801239,inventory_allocations,CC,CC4,16
279,219.969340801239,inventory_allocations,CC,CC5,11
280,219.969340801239,inventory_allocations,CC,CC6,21
281,219.969340801239,inventory_allocations,CC,CC7,18
282,219.969340801239,inventory_allocations,CD,CD1,6
283,219.969340801239,inventory_allocations,CD,CD2,17
284,219.969340801239,inventory_allocations,CD,CD3,39
285,219.969340801239,inventory_allocations,CD,CD4,1
286,219.969340801239,inventory_allocations,CD,CD5,23
287,219.969340801239,inventory_allocations,CD,CD6,14
288,219.969340801239,inventory_allocations,CE,CE1,1
289,219.969340801239,inventory_allocations,CE,CE2,5
290,219.969340801239,inventory_allocations,CE,CE3,12
291,219.969340801239,inventory_allocations,CE,CE4,3
292,219.969340801239,inventory_allocations,CE,CE5,1
293,219.969340801239,inventory_allocations,CE,CE6,19
294,219.969340801239,inventory_allocations,CE,CE7,13
295,219.969340801239,inventory_allocations,CE,CE8,20
296,219.969340801239,inventory_allocations,CE,CE9,26
297,219.969340801239,reorder_points,CA,CA1,14
298,219.969340801239,reorder_points,CA,CA2,11
299,219.969340801239,reorder_points,CA,CA3,4
300,219.969340801239,reorder_points,CA,CA4,14
301,219.969340801239,reorder_points,CA,CA5,6
302,219.969340801239,reorder_points,CA,CA6,15
303,219.969340801239,reorder_points,CA,CA7,9
304,219.969340801239,reorder_points,CA,CA8,15
305,219.969340801239,reorder_points,CB,CB1,11
306,219.969340801239,reorder_points,CB,CB2,64
307,219.969340801239,reorder_points,CB,CB3,22
308,219.969340801239,reorder_points,CC,CC1,2
309,219.969340801239,reorder_points,CC,CC2,21
310,219.969340801239,reorder_points,CC,CC3,7
311,219.969340801239,reorder_points,CC,CC4,15
312,219.969340801239,reorder_points,CC,CC5,10
313,219.969340801239,reorder_points,CC,CC6,19
314,219.969340801239,reorder_points,CC,CC7,17
315,219.969340801239,reorder_points,CD,CD1,5
316,219.969340801239,reorder_points,CD,CD2,16
317,219.969340801239,reorder_points,CD,CD3,38
318,219.969340801239,reorder_points,CD,CD4,0
319,219.969340801239,reorder_points,CD,CD5,22
320,219.969340801239,reorder_points,CD,CD6,13
321,219.969340801239,reorder_points,CE,CE1,0
322,219.969340801239,reorder_points,CE,CE2,4
323,219.969340801239,reorder_points,CE,CE3,11
324,219.969340801239,reorder_points,CE,CE4,2
325,219.969340801239,reorder_points,CE,CE5,0
326,219.969340801239,reorder_points,CE,CE6,18
327,219.969340801239,reorder_points,CE,CE7,12
328,219.969340801239,reorder_points,CE,CE8,19
329,219.969340801239,reorder_points,CE,CE9,25
330,260.7647132873535,inventory_allocations,CA,CA1,16
331,260.7647132873535,inventory_allocations,CA,CA2,13
332,260.7647132873535,inventory_allocations,CA,CA3,5
333,260.7647132873535,inventory_allocations,CA,CA4,15
334,260.7647132873535,inventory_allocations,CA,CA5,7
335,260.7647132873535,inventory_allocations,CA,CA6,16
336,260.7647132873535,inventory_allocations,CA,CA7,11
337,260.7647132873535,inventory_allocations,CA,CA8,16
338,260.7647132873535,inventory_allocations,CB,CB1,12
339,260.7647132873535,inventory_allocations,CB,CB2,65
340,260.7647132873535,inventory_allocations,CB,CB3,23
341,260.7647132873535,inventory_allocations,CC,CC1,3
342,260.7647132873535,inventory_allocations,CC,CC2,23
343,260.7647132873535,inventory_allocations,CC,CC3,8
344,260.7647132873535,inventory_allocations,CC,CC4,16
345,260.7647132873535,inventory_allocations,CC,CC5,11
346,260.7647132873535,inventory_allocations,CC,CC6,21
347,260.7647132873535,inventory_allocations,CC,CC7,18
348,260.7647132873535,inventory_allocations,CD,CD1,6
349,260.7647132873535,inventory_allocations,CD,CD2,17
350,260.7647132873535,inventory_allocations,CD,CD3,39
351,260.7647132873535,inventory_allocations,CD,CD4,1
352,260.7647132873535,inventory_allocations,CD,CD5,23
353,260.7647132873535,inventory_allocations,CD,CD6,14
354,260.7647132873535,inventory_allocations,CE,CE1,1
355,260.7647132873535,inventory_allocations,CE,CE2,5
356,260.7647132873535,inventory_allocations,CE,CE3,12
357,260.7647132873535,inventory_allocations,CE,CE4,3
358,260.7647132873535,inventory_allocations,CE,CE5,1
359,260.7647132873535,inventory_allocations,CE,CE6,19
360,260.7647132873535,inventory_allocations,CE,CE7,13
361,260.7647132873535,inventory_allocations,CE,CE8,20
362,260.7647132873535,inventory_allocations,CE,CE9,26
363,260.7647132873535,reorder_points,CA,CA1,14
364,260.7647132873535,reorder_points,CA,CA2,11
365,260.7647132873535,reorder_points,CA,CA3,4
366,260.7647132873535,reorder_points,CA,CA4,14
367,260.7647132873535,reorder_points,CA,CA5,6
368,260.7647132873535,reorder_points,CA,CA6,15
369,260.7647132873535,reorder_points,CA,CA7,9
370,260.7647132873535,reorder_points,CA,CA8,14
371,260.7647132873535,reorder_points,CB,CB1,11
372,260.7647132873535,reorder_points,CB,CB2,64
373,260.7647132873535,reorder_points,CB,CB3,22
374,260.7647132873535,reorder_points,CC,CC1,2
375,260.7647132873535,reorder_points,CC,CC2,21
376,260.7647132873535,reorder_points,CC,CC3,7
377,260.7647132873535,reorder_points,CC,CC4,15
378,260.7647132873535,reorder_points,CC,CC5,10
379,260.7647132873535,reorder_points,CC,CC6,19
380,260.7647132873535,reorder_points,CC,CC7,17
381,260.7647132873535,reorder_points,CD,CD1,5
382,260.7647132873535,reorder_points,CD,CD2,16
383,260.7647132873535,reorder_points,CD,CD3,38
384,260.7647132873535,reorder_points,CD,CD4,0
385,260.7647132873535,reorder_points,CD,CD5,22
386,260.7647132873535,reorder_points,CD,CD6,13
387,260.7647132873535,reorder_points,CE,CE1,0
388,260.7647132873535,reorder_points,CE,CE2,4
389,260.7647132873535,reorder_points,CE,CE3,11
390,260.7647132873535,reorder_points,CE,CE4,2
391,260.7647132873535,reorder_points,CE,CE5,0
392,260.7647132873535,reorder_points,CE,CE6,18
393,260.7647132873535,reorder_points,CE,CE7,12
394,260.7647132873535,reorder_points,CE,CE8,19
395,260.7647132873535,reorder_points,CE,CE9,25
396,289.75966477394104,inventory_allocations,CA,CA1,16
397,289.75966477394104,inventory_allocations,CA,CA2,13
398,289.75966477394104,inventory_allocations,CA,CA3,5
399,289.75966477394104,inventory_allocations,CA,CA4,15
400,289.75966477394104,inventory_allocations,CA,CA5,7
401,289.75966477394104,inventory_allocations,CA,CA6,16
402,289.75966477394104,inventory_allocations,CA,CA7,11
403,289.75966477394104,inventory_allocations,CA,CA8,16
404,289.75966477394104,inventory_allocations,CB,CB1,12
405,289.75966477394104,inventory_allocations,CB,CB2,65
406,289.75966477394104,inventory_allocations,CB,CB3,23
407,289.75966477394104,inventory_allocations,CC,CC1,3
408,289.75966477394104,inventory_allocations,CC,CC2,23
409,289.75966477394104,inventory_allocations,CC,CC3,8
410,289.75966477394104,inventory_allocations,CC,CC4,16
411,289.75966477394104,inventory_allocations,CC,CC5,11
412,289.75966477394104,inventory_allocations,CC,CC6,21
413,289.75966477394104,inventory_allocations,CC,CC7,18
414,289.75966477394104,inventory_allocations,CD,CD1,6
415,289.75966477394104,inventory_allocations,CD,CD2,17
416,289.75966477394104,inventory_allocations,CD,CD3,39
417,289.75966477394104,inventory_allocations,CD,CD4,1
418,289.75966477394104,inventory_allocations,CD,CD5,23
419,289.75966477394104,inventory_allocations,CD,CD6,14
420,289.75966477394104,inventory_allocations,CE,CE1,1
421,289.75966477394104,inventory_allocations,CE,CE2,5
422,289.75966477394104,inventory_allocations,CE,CE3,12
423,289.75966477394104,inventory_allocations,CE,CE4,3
424,289.75966477394104,inventory_allocations,CE,CE5,1
425,289.75966477394104,inventory_allocations,CE,CE6,19
426,289.75966477394104,inventory_allocations,CE,CE7,13
427,289.75966477394104,inventory_allocations,CE,CE8,20
428,289.75966477394104,inventory_allocations,CE,CE9,26
429,289.75966477394104,reorder_points,CA,CA1,14
430,289.75966477394104,reorder_points,CA,CA2,11
431,289.75966477394104,reorder_points,CA,CA3,4
432,289.75966477394104,reorder_points,CA,CA4,14
433,289.75966477394104,reorder_points,CA,CA5,6
434,289.75966477394104,reorder_points,CA,CA6,15
435,289.75966477394104,reorder_points,CA,CA7,9
436,289.75966477394104,reorder_points,CA,CA8,14
437,289.75966477394104,reorder_points,CB,CB1,11
438,289.75966477394104,reorder_points,CB,CB2,64
439,289.75966477394104,reorder_points,CB,CB3,22
440,289.75966477394104,reorder_points,CC,CC1,2
441,289.75966477394104,reorder_points,CC,CC2,21
442,289.75966477394104,reorder_points,CC,CC3,7
443,289.75966477394104,reorder_points,CC,CC4,15
444,289.75966477394104,reorder_points,CC,CC5,9
445,289.75966477394104,reorder_points,CC,CC6,19
446,289.75966477394104,reorder_points,CC,CC7,17
447,289.75966477394104,reorder_points,CD,CD1,5
448,289.75966477394104,reorder_points,CD,CD2,16
449,289.75966477394104,reorder_points,CD,CD3,38
450,289.75966477394104,reorder_points,CD,CD4,0
451,289.75966477394104,reorder_points,CD,CD5,22
452,289.75966477394104,reorder_points,CD,CD6,13
453,289.75966477394104,reorder_points,CE,CE1,0
454,289.75966477394104,reorder_points,CE,CE2,4
455,289.75966477394104,reorder_points,CE,CE3,11
456,289.75966477394104,reorder_points,CE,CE4,2
457,289.75966477394104,reorder_points,CE,CE5,0
458,289.75966477394104,reorder_points,CE,CE6,18
459,289.75966477394104,reorder_points,CE,CE7,12
460,289.75966477394104,reorder_points,CE,CE8,19
461,289.75966477394104,reorder_points,CE,CE9,25
462,315.69722270965576,inventory_allocations,CA,CA1,16
463,315.69722270965576,inventory_allocations,CA,CA2,13
464,315.69722270965576,inventory_allocations,CA,CA3,5
465,315.69722270965576,inventory_allocations,CA,CA4,15
466,315.69722270965576,inventory_allocations,CA,CA5,7
467,315.69722270965576,inventory_allocations,CA,CA6,16
468,315.69722270965576,inventory_allocations,CA,CA7,11
469,315.69722270965576,inventory_allocations,CA,CA8,16
470,315.69722270965576,inventory_allocations,CB,CB1,12
471,315.69722270965576,inventory_allocations,CB,CB2,65
472,315.69722270965576,inventory_allocations,CB,CB3,23
473,315.69722270965576,inventory_allocations,CC,CC1,3
474,315.69722270965576,inventory_allocations,CC,CC2,23
475,315.69722270965576,inventory_allocations,CC,CC3,8
476,315.69722270965576,inventory_allocations,CC,CC4,16
477,315.69722270965576,inventory_allocations,CC,CC5,11
478,315.69722270965576,inventory_allocations,CC,CC6,21
479,315.69722270965576,inventory_allocations,CC,CC7,18
480,315.69722270965576,inventory_allocations,CD,CD1,6
481,315.69722270965576,inventory_allocations,CD,CD2,17
482,315.69722270965576,inventory_allocations,CD,CD3,39
483,315.69722270965576,inventory_allocations,CD,CD4,1
484,315.69722270965576,inventory_allocations,CD,CD5,23
485,315.69722270965576,inventory_allocations,CD,CD6,14
486,315.69722270965576,inventory_allocations,CE,CE1,1
487,315.69722270965576,inventory_allocations,CE,CE2,5
488,315.69722270965576,inventory_allocations,CE,CE3,12
489,315.69722270965576,inventory_allocations,CE,CE4,3
490,315.69722270965576,inventory_allocations,CE,CE5,1
491,315.69722270965576,inventory_allocations,CE,CE6,19
492,315.69722270965576,inventory_allocations,CE,CE7,13
493,315.69722270965576,inventory_allocations,CE,CE8,20
494,315.69722270965576,inventory_allocations,CE,CE9,26
495,315.69722270965576,reorder_points,CA,CA1,14
496,315.69722270965576,reorder_points,CA,CA2,11
497,315.69722270965576,reorder_points,CA,CA3,4
498,315.69722270965576,reorder_points,CA,CA4,14
499,315.69722270965576,reorder_points,CA,CA5,6
500,315.69722270965576,reorder_points,CA,CA6,15
501,315.69722270965576,reorder_points,CA,CA7,9
502,315.69722270965576,reorder_points,CA,CA8,14
503,315.69722270965576,reorder_points,CB,CB1,11
504,315.69722270965576,reorder_points,CB,CB2,64
505,315.69722270965576,reorder_points,CB,CB3,22
506,315.69722270965576,reorder_points,CC,CC1,2
507,315.69722270965576,reorder_points,CC,CC2,21
508,315.69722270965576,reorder_points,CC,CC3,7
509,315.69722270965576,reorder_points,CC,CC4,15
510,315.69722270965576,reorder_points,CC,CC5,9
511,315.69722270965576,reorder_points,CC,CC6,18
512,315.69722270965576,reorder_points,CC,CC7,17
513,315.69722270965576,reorder_points,CD,CD1,5
514,315.69722270965576,reorder_points,CD,CD2,16
515,315.69722270965576,reorder_points,CD,CD3,38
516,315.69722270965576,reorder_points,CD,CD4,0
517,315.69722270965576,reorder_points,CD,CD5,22
518,315.69722270965576,reorder_points,CD,CD6,13
519,315.69722270965576,reorder_points,CE,CE1,0
520,315.69722270965576,reorder_points,CE,CE2,4
521,315.69722270965576,reorder_points,CE,CE3,11
522,315.69722270965576,reorder_points,CE,CE4,2
523,315.69722270965576,reorder_points,CE,CE5,0
524,315.69722270965576,reorder_points,CE,CE6,18
525,315.69722270965576,reorder_points,CE,CE7,12
526,315.69722270965576,reorder_points,CE,CE8,19
527,315.69722270965576,reorder_points,CE,CE9,25
528,327.37883830070496,inventory_allocations,CA,CA1,16
529,327.37883830070496,inventory_allocations,CA,CA2,13
530,327.37883830070496,inventory_allocations,CA,CA3,5
531,327.37883830070496,inventory_allocations,CA,CA4,15
532,327.37883830070496,inventory_allocations,CA,CA5,8
533,327.37883830070496,inventory_allocations,CA,CA6,16
534,327.37883830070496,inventory_allocations,CA,CA7,10
535,327.37883830070496,inventory_allocations,CA,CA8,16
536,327.37883830070496,inventory_allocations,CB,CB1,12
537,327.37883830070496,inventory_allocations,CB,CB2,65
538,327.37883830070496,inventory_allocations,CB,CB3,23
539,327.37883830070496,inventory_allocations,CC,CC1,3
540,327.37883830070496,inventory_allocations,CC,CC2,23
541,327.37883830070496,inventory_allocations,CC,CC3,8
